SAMPLE_ID,PROTOCOL_NAME,SAMPLE_DATA_TYPE,TOX21_ID_x,SAMPLE_NAME_x,CAS_x,ASSAY_OUTCOME,CHANNEL_OUTCOME,AC50,EFFICACY,PUBCHEM_SID_x,PURITY,PURITY_RATING_x,REPRODUCIBILITY,CURVE_RANK,FLAG,FLAG    ,TOX21_ID_y,CAS_y,PUBCHEM_SID_y,SAMPLE_NAME_y,PURITY_RATING_y,PURITY_RATING_4M,PUBCHEM_CID,LAST_MODIFIED,SMILES
NCGC00258927-01,tox21-er-bla-agonist-p2,activity,Tox21_201376,Metolachlor,51218-45-2,inactive,inactive,0.0,144208574.0,A,inactive_match,0.66667,,,,,Tox21_201376,51218-45-2,144208574,Metolachlor,A,A,4169,16-JAN-19 01.02.54.000000000 PM,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC
NCGC00258927-01,tox21-ar-bla-agonist-p1,activity,Tox21_201376,Metolachlor,51218-45-2,inactive,inactive,0.0,144208574.0,A,inactive_match,0,,,,,Tox21_201376,51218-45-2,144208574,Metolachlor,A,A,4169,16-JAN-19 01.02.54.000000000 PM,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC
NCGC00258927-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_201376,Metolachlor,51218-45-2,inactive,inactive,0.0,144208574.0,A,inactive_match,0,,,,,Tox21_201376,51218-45-2,144208574,Metolachlor,A,A,4169,16-JAN-19 01.02.54.000000000 PM,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC
NCGC00258927-01,tox21-vdr-bla-agonist-p1,activity,Tox21_201376,Metolachlor,51218-45-2,inactive,inactive,0.0,144208574.0,A,inactive_match,0,,,,,Tox21_201376,51218-45-2,144208574,Metolachlor,A,A,4169,16-JAN-19 01.02.54.000000000 PM,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC
NCGC00258927-01,tox21-ppard-bla-agonist-p1,activity,Tox21_201376,Metolachlor,51218-45-2,inactive,inactive,0.0,144208574.0,A,inactive_match,0,,,,,Tox21_201376,51218-45-2,144208574,Metolachlor,A,A,4169,16-JAN-19 01.02.54.000000000 PM,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC
NCGC00258927-01,tox21-ar-bla-antagonist-p1,activity,Tox21_201376,Metolachlor,51218-45-2,active antagonist,active antagonist,44.3975343924,-60.31457910219999,144208574,A,active_match,-5,,,,Tox21_201376,51218-45-2,144208574,Metolachlor,A,A,4169,16-JAN-19 01.02.54.000000000 PM,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC
NCGC00015195-03,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110094,Clobenztropine,5627-46-3,inconclusive antagonist (cytotoxic),inconclusive antagonist,21.3137836909,-62.981649737000005,144203645,A,inconclusive,-3,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015195-03,tox21-pparg-bla-agonist-p1,activity,Tox21_110094,Clobenztropine,5627-46-3,inconclusive,inconclusive antagonist,11.9856213655,-14.06995736,144203645,A,inconclusive,-1.33333,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015195-03,tox21-er-bla-antagonist-p1,activity,Tox21_110094,Clobenztropine,5627-46-3,inconclusive antagonist (cytotoxic),active antagonist,26.8324639161,-86.3935793,144203645,A,active_match,-2,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015195-03,tox21-er-bla-agonist-p2,activity,Tox21_110094,Clobenztropine,5627-46-3,inactive,inactive,0.0,144203645.0,A,inactive_match,0,,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015195-03,tox21-ar-bla-agonist-p1,activity,Tox21_110094,Clobenztropine,5627-46-3,inactive,inactive,0.0,144203645.0,A,inactive_match,-0.66667,,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015195-03,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110094,Clobenztropine,5627-46-3,inconclusive,active agonist,27.2389076311,39.477613091066665,144203645,A,active_match,2,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015195-03,tox21-ar-bla-antagonist-p1,activity,Tox21_110094,Clobenztropine,5627-46-3,inconclusive antagonist (cytotoxic),active antagonist,21.3137836909,-114.1074425896,144203645,A,inconclusive,-5.33333,,,,Tox21_110094,5627-46-3,144203645,Clobenztropine,A,A,1687,16-JAN-19 01.02.54.000000000 PM,CN4C1CCC4CC(C1)OC(c2ccccc2)c3ccc(Cl)cc3
NCGC00015793-03,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00015793-03,tox21-pparg-bla-agonist-p1,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00015793-03,tox21-er-bla-antagonist-p1,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00015793-03,tox21-er-bla-agonist-p2,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00015793-03,tox21-ar-bla-agonist-p1,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00015793-03,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00015793-03,tox21-ar-bla-antagonist-p1,activity,Tox21_110222,Palmitoylethanolamide,544-31-0,inactive,inactive,0.0,144203773.0,A,inactive_match,0,,,,,Tox21_110222,544-31-0,144203773,Palmitoylethanolamide,A,A,4671,16-JAN-19 01.02.54.000000000 PM,O=C(CCCCCCCCCCCCCCC)NCCO
NCGC00016561-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00016561-01,tox21-pparg-bla-agonist-p1,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00016561-01,tox21-er-bla-antagonist-p1,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00016561-01,tox21-er-bla-agonist-p2,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00016561-01,tox21-ar-bla-agonist-p1,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00016561-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00016561-01,tox21-ar-bla-antagonist-p1,activity,Tox21_110495,Meticrane,1084-65-7,inactive,inactive,0.0,144204046.0,A,inactive_match,0,,,,,Tox21_110495,1084-65-7,144204046,Meticrane,A,A,4165,16-JAN-19 01.02.54.000000000 PM,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
NCGC00095133-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00095133-01,tox21-pparg-bla-agonist-p1,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00095133-01,tox21-er-bla-antagonist-p1,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00095133-01,tox21-er-bla-agonist-p2,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00095133-01,tox21-ar-bla-agonist-p1,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00095133-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00095133-01,tox21-ar-bla-antagonist-p1,activity,Tox21_111442,Famciclovir,104227-87-4,inactive,inactive,0.0,144204995.0,A,inactive_match,0,,,,,Tox21_111442,104227-87-4,144204995,Famciclovir,A,A,3324,16-JAN-19 01.02.54.000000000 PM,CC(=O)OCC(COC(C)=O)CCn2cnc1cnc(N)nc12
NCGC00254654-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,active agonist,active agonist,0.2272810439,227.1471505930667,144211066,A,active_match,9,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-pparg-bla-agonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive agonist,inconclusive agonist,0.0,144211066.0,A,inactive_match,1,,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-ppard-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive antagonist (cytotoxic),active antagonist,2.8612988174,-65.89149087693333,144211066,A,active_match,-6.33333,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-er-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive agonist (cytotoxic),inconclusive agonist,0.0,144211066.0,A,inactive_match,1,,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-rxr-bla-agonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,active antagonist,active antagonist,0.3889524836,-32.0454943,144211066,A,active_match,-3.66667,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-pparg-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive,inconclusive antagonist,10.962170402,-69.55108414040001,144211066,A,inconclusive,-4,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-fxr-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive antagonist (cytotoxic),active antagonist,0.6164481431,-83.4958148697,144211066,A,active_match,-9,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-fxr-bla-agonist-p2,activity,Tox21_300749,Niclosamide,50-65-7,inactive,inactive,0.0,144211066.0,A,inactive_match,0,,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-vdr-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inactive,inactive,0.0,144211066.0,A,inactive_match,0,,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-er-bla-agonist-p2,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive agonist,inconclusive agonist,2.0653935147,9.79892583,144211066,A,inconclusive,2,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-ar-bla-agonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive,inconclusive antagonist,0.0,144211066.0,A,inconclusive,-2.66667,,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive,inconclusive agonist,0.1737386924,15.503376972,144211066,A,inconclusive,1.66667,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-vdr-bla-agonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,active antagonist,active antagonist,0.9048221329,-37.46331923463333,144211066,A,active_match,-7,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-ppard-bla-agonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inactive,inactive,0.0,144211066.0,A,inactive_match,-0.66667,,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00254654-01,tox21-ar-bla-antagonist-p1,activity,Tox21_300749,Niclosamide,50-65-7,inconclusive antagonist (cytotoxic),active antagonist,0.5494099858,-89.33401764645001,144211066,A,active_match,-5.66667,,,,Tox21_300749,50-65-7,144211066,Niclosamide,A,Ac,4477,16-JAN-19 01.02.54.000000000 PM,Clc2cc(ccc2NC(=O)c1cc(Cl)ccc1O)[N+]([O-])=O
NCGC00015397-02,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,0,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00015397-02,tox21-pparg-bla-agonist-p1,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,0,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00015397-02,tox21-er-bla-antagonist-p1,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,0.66667,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00015397-02,tox21-er-bla-agonist-p2,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,0.66667,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00015397-02,tox21-ar-bla-agonist-p1,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,-0.66667,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00015397-02,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,0,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00015397-02,tox21-ar-bla-antagonist-p1,activity,Tox21_110135,Ethamivan,304-84-7,inactive,inactive,0.0,144203686.0,A,inactive_match,0,,,,,Tox21_110135,304-84-7,144203686,Ethamivan,A,A,9363,16-JAN-19 01.02.54.000000000 PM,Oc1ccc(cc1OC)C(=O)N(CC)CC
NCGC00095161-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0.66667,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00095161-01,tox21-pparg-bla-agonist-p1,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00095161-01,tox21-er-bla-antagonist-p1,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00095161-01,tox21-er-bla-agonist-p2,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00095161-01,tox21-ar-bla-agonist-p1,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00095161-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00095161-01,tox21-ar-bla-antagonist-p1,activity,Tox21_111460,Rebamipide,90098-04-7,inactive,inactive,0.0,144205013.0,A,inactive_match,0,,,,,Tox21_111460,90098-04-7,144205013,Rebamipide,A,A,5042,16-JAN-19 01.02.54.000000000 PM,Clc1ccc(cc1)C(=O)NC(CC3=CC(=O)Nc2ccccc23)C(=O)O
NCGC00016879-01,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_110662,Torsemide,56211-40-6,inactive,inactive,0.0,144204213.0,A,inactive_match,0,,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016879-01,tox21-pparg-bla-agonist-p1,activity,Tox21_110662,Torsemide,56211-40-6,inconclusive,active agonist,9.0993141642,14.545779713333332,144204213,A,active_match,2,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016879-01,tox21-er-bla-antagonist-p1,activity,Tox21_110662,Torsemide,56211-40-6,inactive,inactive,0.0,144204213.0,A,inactive_match,0,,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016879-01,tox21-er-bla-agonist-p2,activity,Tox21_110662,Torsemide,56211-40-6,inactive,inactive,0.0,144204213.0,A,inactive_match,0,,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016879-01,tox21-ar-bla-agonist-p1,activity,Tox21_110662,Torsemide,56211-40-6,inactive,inactive,0.0,144204213.0,A,inactive_match,0,,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016879-01,tox21-gr-hela-bla-agonist-p1,activity,Tox21_110662,Torsemide,56211-40-6,inactive,inactive,0.0,144204213.0,A,inactive_match,0,,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016879-01,tox21-ar-bla-antagonist-p1,activity,Tox21_110662,Torsemide,56211-40-6,inactive,inactive,0.0,144204213.0,A,inactive_match,0,,,,,Tox21_110662,56211-40-6,144204213,Torsemide,A,A,41781,16-JAN-19 01.02.54.000000000 PM,O=S(=O)(NC(=O)NC(C)C)c2cnccc2Nc1cc(C)ccc1
NCGC00016916-09,tox21-gr-hela-bla-antagonist-p1,activity,Tox21_113441,Norfloxacin,70458-96-7,inactive,inactive,0.0,144206991.0,A,inactive_match,0,,,,,Tox21_113441,70458-96-7,144206991,Norfloxacin,A,A,4539,16-JAN-19 01.02.54.000000000 PM,O=C(O)C2=CN(CC)c1cc(c(F)cc1C2=O)N3CCNCC3
NCGC00016916-09,tox21-pparg-bla-agonist-p1,activity,Tox21_113441,Norfloxacin,70458-96-7,inactive,inactive,0.0,144206991.0,A,inactive_match,0,,,,,Tox21_113441,70458-96-7,144206991,Norfloxacin,A,A,4539,16-JAN-19 01.02.54.000000000 PM,O=C(O)C2=CN(CC)c1cc(c(F)cc1C2=O)N3CCNCC3
NCGC00016916-09,tox21-er-bla-antagonist-p1,activity,Tox21_113441,Norfloxacin,70458-96-7,inactive,inactive,0.0,144206991.0,A,inactive_match,0,,,,,Tox21_113441,70458-96-7,144206991,Norfloxacin,A,A,4539,16-JAN-19 01.02.54.000000000 PM,O=C(O)C2=CN(CC)c1cc(c(F)cc1C2=O)N3CCNCC3
NCGC00016916-09,tox21-er-bla-agonist-p2,activity,Tox21_113441,Norfloxacin,70458-96-7,inactive,inactive,0.0,144206991.0,A,inactive_match,0,,,,,Tox21_113441,70458-96-7,144206991,Norfloxacin,A,A,4539,16-JAN-19 01.02.54.000000000 PM,O=C(O)C2=CN(CC)c1cc(c(F)cc1C2=O)N3CCNCC3
NCGC00016916-09,tox21-ar-bla-agonist-p1,activity,Tox21_113441,Norfloxacin,70458-96-7,inactive,inactive,0.0,144206991.0,A,inactive_match,0,,,,,Tox21_113441,70458-96-7,144206991,Norfloxacin,A,A,4539,16-JAN-19 01.02.54.000000000 PM,O=C(O)C2=CN(CC)c1cc(c(F)cc1C2=O)N3CCNCC3
